226R,"BMTC Depot-12 Gate Kengeri,KENGERI,OPPOSITE OF IMAC INDIA BODY BUILD LTD",12.9071372548,77.4742181266,"[77.48319013,12.91048265]"
226R,Kengeri Police Station,12.91048265,77.48319013,"[77.48630136,12.91390887]"
226R,Kengeri TTMC,12.91390887,77.48630136,"[77.49101582,12.91856635]"
226R,Mylasandra Gate,12.91856635,77.49101582,"[77.49936587,12.92549401]"
226R,RV College,12.92549401,77.49936587,"[77.50609263,12.93094676]"
226R,Jayaram Das Factory,12.93094676,77.50609263,"[77.51334378,12.93579871]"
226R,Bangalore University Gate Mysore Road,12.93579871,77.51334378,"[77.51639508,12.9361908]"
226R,Rajarajeshwarinagara Gate,12.9361908,77.51639508,"[77.54215453,12.95357632]"
226R,Bapuji Nagara,12.95357632,77.54215453,"[77.54564716,12.95576633]"
226R,New Guddadahalli,12.95576633,77.54564716,"[77.55133839,12.95724423]"
226R,Azad Nagar,12.95724423,77.55133839,"[77.55693463,12.9604612]"
226R,"Sirsi Circle,SIRSI CIRCLE",12.9604612,77.55693463,"[77.5688594207,12.9611695558]"
226R,"Royan Circle,CHAMARAJA PETE,CHURCH OPEN SPACE, OPPOSITE BHARATH PETROL BUNK",12.9611695558,77.5688594207,"[77.57527904,12.96161187]"
226R,Krishnarajendra Market,12.96161187,77.57527904,"[77.4389363504052,12.7673491970432]"
226S,"Anchipura Colony,ANCHIPURA COLONY,IN FRONT OF GOVERNMENT MIDDLE SCHOOL",12.767349197,77.4389363504,"[77.4319265235895,12.7702575358885]"
226S,"Anchipura,ANCHIPURA,IN FRONT OF MILK DAIRY",12.7702575359,77.4319265236,"[77.4392053973301,12.7811329137135]"
226S,"Jogana Palya,JOGANAPALYA,OPPOSITE OF GOVERNMENT PRIMARY SCHOOL",12.7811329137,77.4392053973,"[77.4411277659,12.7900831774]"
226S,"Anchipura Cross,CHIKKA KUNTANAHALLI,NEAR ASHWATHA KATTE",12.7900831774,77.4411277659,"[77.4386069085,12.7921160404]"
226S,"Shanumangala Cross,IN FRONT OF VEERANJANEYA TEMPLE",12.7921160404,77.4386069085,"[77.4314635154,12.7949056216]"
226S,"Shanumangala,SHYANUMANGALA,IN FRONT OF ANGANAVADI",12.7949056216,77.4314635154,"[77.4251073506,12.8015154228]"
226S,"Gollarapalya,GOLLARAPALYA,OPPOSITE OF GOVERNMENT PRIMARY SCHOOL",12.8015154228,77.4251073506,"[77.4160248041,12.8107021563]"
226S,"Eagleton Gate,IN FRONT OF EAGLETON RESORTS",12.8107021563,77.4160248041,"[77.4073496392469,12.8156213764586]"
226S,"Kadumane Hotel,KADUMANE,OPPOSITE OF SAROVARA BAR & RESTAURANT",12.8156213765,77.4073496392,"[77.4106817857518,12.8228534688536]"
226S,"Lakshmisagar Gate,LAKSHMISAGARA,BEHIND BIG COMPOUND",12.8228534689,77.4106817858,"[77.4122009799,12.829629248]"
226S,"Veeranjaneya Temple,HANUMANTHA NAGARA,NEAR KOTHI ANJANEYA TEMPLE",12.829629248,77.4122009799,"[77.414444485034,12.8345341213396]"
226S,"Manchanayakanahalli,MANCHANAYAKANAHALLI,IN FRONT OF ANANYA LUNCH HOME",12.8345341213,77.414444485,"[77.4212977756,12.8437961731]"
226S,"Sheshagiri Halli Mysore Road,SHESHAGIRIHALLI,IN FRONT OF MUTHURAYA SWAMY TEMPLE",12.8437961731,77.4212977756,"[77.4268159746134,12.8554914622692]"
226S,"Hejjala Cross,HEJJALA,OPPOSITE OF SONA VALLIAPPA PUBLIC SCHOOL",12.8554914623,77.4268159746,"[77.4290056389966,12.858213385438]"
226S,"Kanaminaki Colony,KANIMINIKE,IN FRONT OF MANOJ PROVISION STORE",12.8582133854,77.429005639,"[77.4336216621738,12.8631888104552]"
226S,"Kanminike,KANIMINIKE,IN FRONT OF GOVERNMENT PRIMARY SCHOOL",12.8631888105,77.4336216622,"[77.43666,12.86666]"
226S,Swaminarayana Gurukul,12.86666,77.43666,"[77.4395273253,12.8725439217]"
226S,"Pepsi Gate,KUMBALAGUDU,OPPOSITE OF PEPSI SOFT DRINKS FACTORY",12.8725439217,77.4395273253,"[77.4459705229486,12.8794301344213]"
226S,"Kumbalagodu,KUMBALAGUDU,IN FRONT OF GOVERNMENT SCHOOL",12.8794301344,77.4459705229,"[77.4503824798299,12.8862136215783]"
226S,"Ramohalli Cross,KUMBALAGUDU,IN FRONT OF RAJARAJESHWARI COLLEGE OF ENGINEERING",12.8862136216,77.4503824798,"[77.4574461787095,12.8924006799118]"
226S,"Anche Palya,ANCHEPALYA,Mysore Road",12.8924006799,77.4574461787,"[77.4607825146586,12.8964744549296]"
226S,"Rajarajeshwari Medical College,ANCHEPALYA MYSORE ROAD,IN FRONT OF RAJA RAJESWARI MEDICAL COLLEGE AND HOSPITAL",12.8964744549,77.4607825147,"[77.4670353515527,12.9009661616707]"
226S,"Basavanagara,MYSORE ROAD CHECK POST(BASAVESHWARA NAGARA),OPPOSITE OF VISHWA VOKKALIGARA MAHA SAMSTHANA MUTT",12.9009661617,77.4670353516,"[77.4742181265853,12.9071372548267]"
226S,"BMTC Depot-12 Gate Kengeri,KENGERI,OPPOSITE OF IMAC INDIA BODY BUILD LTD",12.9071372548,77.4742181266,"[77.48319013,12.91048265]"
226S,Kengeri Police Station,12.91048265,77.48319013,"[77.48630136,12.91390887]"
226S,Kengeri TTMC,12.91390887,77.48630136,"[77.49101582,12.91856635]"
226S,Mylasandra Gate,12.91856635,77.49101582,"[77.49936587,12.92549401]"
226S,RV College,12.92549401,77.49936587,"[77.50609263,12.93094676]"
226S,Jayaram Das Factory,12.93094676,77.50609263,"[77.51334378,12.93579871]"
226S,Bangalore University Gate Mysore Road,12.93579871,77.51334378,"[77.51639508,12.9361908]"
226S,Rajarajeshwarinagara Gate,12.9361908,77.51639508,"[77.54215453,12.95357632]"
226S,Bapuji Nagara,12.95357632,77.54215453,"[77.54564716,12.95576633]"
226S,New Guddadahalli,12.95576633,77.54564716,"[77.55133839,12.95724423]"
226S,Azad Nagar,12.95724423,77.55133839,"[77.55693463,12.9604612]"
226S,"Sirsi Circle,SIRSI CIRCLE",12.9604612,77.55693463,"[77.5688594207,12.9611695558]"
226S,"Royan Circle,CHAMARAJA PETE,CHURCH OPEN SPACE, OPPOSITE BHARATH PETROL BUNK",12.9611695558,77.5688594207,"[77.57527904,12.96161187]"
226S,Krishnarajendra Market,12.96161187,77.57527904,"[77.424189888259,12.7488095645126]"
226SB,"Byramangala,BYRAMANGALA,BESIDE SRI VENKATESWARA BAKERY AND SWEETS",12.7488095645,77.4241898883,"[77.4319265235895,12.7702575358885]"
226SB,"Anchipura,ANCHIPURA,IN FRONT OF MILK DAIRY",12.7702575359,77.4319265236,"[77.4392053973301,12.7811329137135]"
226SB,"Jogana Palya,JOGANAPALYA,OPPOSITE OF GOVERNMENT PRIMARY SCHOOL",12.7811329137,77.4392053973,"[77.4411277659,12.7900831774]"
226SB,"Anchipura Cross,CHIKKA KUNTANAHALLI,NEAR ASHWATHA KATTE",12.7900831774,77.4411277659,"[77.4386069085,12.7921160404]"
226SB,"Shanumangala Cross,IN FRONT OF VEERANJANEYA TEMPLE",12.7921160404,77.4386069085,"[77.4314635154,12.7949056216]"
226SB,"Shanumangala,SHYANUMANGALA,IN FRONT OF ANGANAVADI",12.7949056216,77.4314635154,"[77.4251073506,12.8015154228]"
226SB,"Gollarapalya,GOLLARAPALYA,OPPOSITE OF GOVERNMENT PRIMARY SCHOOL",12.8015154228,77.4251073506,"[77.4160248041,12.8107021563]"
226SB,"Eagleton Gate,IN FRONT OF EAGLETON RESORTS",12.8107021563,77.4160248041,"[77.4073496392469,12.8156213764586]"
226SB,"Kadumane Hotel,KADUMANE,OPPOSITE OF SAROVARA BAR & RESTAURANT",12.8156213765,77.4073496392,"[77.4106817857518,12.8228534688536]"
226SB,"Lakshmisagar Gate,LAKSHMISAGARA,BEHIND BIG COMPOUND",12.8228534689,77.4106817858,"[77.4122009799,12.829629248]"
226SB,"Veeranjaneya Temple,HANUMANTHA NAGARA,NEAR KOTHI ANJANEYA TEMPLE",12.829629248,77.4122009799,"[77.414444485034,12.8345341213396]"
226SB,"Manchanayakanahalli,MANCHANAYAKANAHALLI,IN FRONT OF ANANYA LUNCH HOME",12.8345341213,77.414444485,"[77.4212977756,12.8437961731]"
226SB,"Sheshagiri Halli Mysore Road,SHESHAGIRIHALLI,IN FRONT OF MUTHURAYA SWAMY TEMPLE",12.8437961731,77.4212977756,"[77.4268159746134,12.8554914622692]"
226SB,"Hejjala Cross,HEJJALA,OPPOSITE OF SONA VALLIAPPA PUBLIC SCHOOL",12.8554914623,77.4268159746,"[77.4290056389966,12.858213385438]"
226SB,"Kanaminaki Colony,KANIMINIKE,IN FRONT OF MANOJ PROVISION STORE",12.8582133854,77.429005639,"[77.4336216621738,12.8631888104552]"
226SB,"Kanminike,KANIMINIKE,IN FRONT OF GOVERNMENT PRIMARY SCHOOL",12.8631888105,77.4336216622,"[77.43666,12.86666]"
226SB,Swaminarayana Gurukul,12.86666,77.43666,"[77.4395273253,12.8725439217]"
226SB,"Pepsi Gate,KUMBALAGUDU,OPPOSITE OF PEPSI SOFT DRINKS FACTORY",12.8725439217,77.4395273253,"[77.4459705229486,12.8794301344213]"
226SB,"Kumbalagodu,KUMBALAGUDU,IN FRONT OF GOVERNMENT SCHOOL",12.8794301344,77.4459705229,"[77.4503824798299,12.8862136215783]"
226SB,"Ramohalli Cross,KUMBALAGUDU,IN FRONT OF RAJARAJESHWARI COLLEGE OF ENGINEERING",12.8862136216,77.4503824798,"[77.4574461787095,12.8924006799118]"
226SB,"Anche Palya,ANCHEPALYA,Mysore Road",12.8924006799,77.4574461787,"[77.4607825146586,12.8964744549296]"
226SB,"Rajarajeshwari Medical College,ANCHEPALYA MYSORE ROAD,IN FRONT OF RAJA RAJESWARI MEDICAL COLLEGE AND HOSPITAL",12.8964744549,77.4607825147,"[77.4670353515527,12.9009661616707]"
226SB,"Basavanagara,MYSORE ROAD CHECK POST(BASAVESHWARA NAGARA),OPPOSITE OF VISHWA VOKKALIGARA MAHA SAMSTHANA MUTT",12.9009661617,77.4670353516,"[77.4742181265853,12.9071372548267]"
226SB,"BMTC Depot-12 Gate Kengeri,KENGERI,OPPOSITE OF IMAC INDIA BODY BUILD LTD",12.9071372548,77.4742181266,"[77.48319013,12.91048265]"
226SB,Kengeri Police Station,12.91048265,77.48319013,"[77.48630136,12.91390887]"
226SB,Kengeri TTMC,12.91390887,77.48630136,"[77.49101582,12.91856635]"
226SB,Mylasandra Gate,12.91856635,77.49101582,"[77.49936587,12.92549401]"
226SB,RV College,12.92549401,77.49936587,"[77.50609263,12.93094676]"
226SB,Jayaram Das Factory,12.93094676,77.50609263,"[77.51334378,12.93579871]"
226SB,Bangalore University Gate Mysore Road,12.93579871,77.51334378,"[77.51639508,12.9361908]"
226SB,Rajarajeshwarinagara Gate,12.9361908,77.51639508,"[77.54215453,12.95357632]"
226SB,Bapuji Nagara,12.95357632,77.54215453,"[77.54564716,12.95576633]"
226SB,New Guddadahalli,12.95576633,77.54564716,"[77.55133839,12.95724423]"
226SB,Azad Nagar,12.95724423,77.55133839,"[77.55693463,12.9604612]"
226SB,"Sirsi Circle,SIRSI CIRCLE",12.9604612,77.55693463,"[77.5688594207,12.9611695558]"
226SB,"Royan Circle,CHAMARAJA PETE,CHURCH OPEN SPACE, OPPOSITE BHARATH PETROL BUNK",12.9611695558,77.5688594207,"[77.573219,12.978678]"
226SB,"Kempegowda Bus Station,MAJESTIC,BESIDE AMAR HOTEL",12.978678,77.573219,"[77.57527904,12.96161187]"
226T,Krishnarajendra Market,12.96161187,77.57527904,"[77.56075,12.96162]"
226T,Sirsi Circle,12.96162,77.56075,"[77.55133839,12.95724423]"
226T,Azad Nagar,12.95724423,77.55133839,"[77.5437726449707,12.9540143067407]"
226T,"MCTC Bus Stand,BAPUJINAGAR",12.9540143067,77.543772645,"[77.51639508,12.9361908]"
226T,Rajarajeshwarinagara Gate,12.9361908,77.51639508,"[77.50609263,12.93094676]"
226T,Jayaram Das Factory,12.93094676,77.50609263,"[77.49936587,12.92549401]"
226T,RV College,12.92549401,77.49936587,"[77.48630136,12.91390887]"
226T,Kengeri TTMC,12.91390887,77.48630136,"[77.48319013,12.91048265]"
226T,Kengeri Police Station,12.91048265,77.48319013,"[77.4607825146586,12.8964744549296]"
226T,"Rajarajeshwari Medical College,ANCHEPALYA MYSORE ROAD,IN FRONT OF RAJA RAJESWARI MEDICAL COLLEGE AND HOSPITAL",12.8964744549,77.4607825147,"[77.4574461787095,12.8924006799118]"
226T,"Anche Palya,ANCHEPALYA,Mysore Road",12.8924006799,77.4574461787,"[77.43666,12.86666]"
226T,Swaminarayana Gurukul,12.86666,77.43666,"[77.4287417137298,12.8068046487703]"
226T,"Channegowdana Doddi,CHANNE GOWDANA DODDI,BESIDE GOVERNMENT PRIMARY SCHOOL",12.8068046488,77.4287417137,"[77.4333345492647,12.8116338824999]"
226T,"Talaguppe,THALAKUPPE,NEAR PARVATHI TEMPLE",12.8116338825,77.4333345493,"[77.3752146587,12.7954855654]"
226U,"Kenchanaguppe,KENCHANAKUPPE,IN FRONT OF SAMUDAYA BHAVANA",12.7954855654,77.3752146587,"[77.381266171013,12.79390148058]"
226U,"Bidadi,BIDADI,IN FRONT OF KARNATAKA BANK A.T.M",12.7939014806,77.381266171,"[77.3908267311295,12.7997756334647]"
226U,"Railway Station Bidadi,BIDADI,IN FRONT OF RAILWAY STATION",12.7997756335,77.3908267311,"[77.4073496392469,12.8156213764586]"
226U,"Kadumane Hotel,KADUMANE,OPPOSITE OF SAROVARA BAR & RESTAURANT",12.8156213765,77.4073496392,"[77.4106817857518,12.8228534688536]"
226U,"Lakshmisagar Gate,LAKSHMISAGARA,BEHIND BIG COMPOUND",12.8228534689,77.4106817858,"[77.4122009799,12.829629248]"
226U,"Veeranjaneya Temple,HANUMANTHA NAGARA,NEAR KOTHI ANJANEYA TEMPLE",12.829629248,77.4122009799,"[77.414444485034,12.8345341213396]"
226U,"Manchanayakanahalli,MANCHANAYAKANAHALLI,IN FRONT OF ANANYA LUNCH HOME",12.8345341213,77.414444485,"[77.4212977756,12.8437961731]"
226U,"Sheshagiri Halli Mysore Road,SHESHAGIRIHALLI,IN FRONT OF MUTHURAYA SWAMY TEMPLE",12.8437961731,77.4212977756,"[77.4268159746134,12.8554914622692]"
226U,"Hejjala Cross,HEJJALA,OPPOSITE OF SONA VALLIAPPA PUBLIC SCHOOL",12.8554914623,77.4268159746,"[77.4290056389966,12.858213385438]"
226U,"Kanaminaki Colony,KANIMINIKE,IN FRONT OF MANOJ PROVISION STORE",12.8582133854,77.429005639,"[77.4336216621738,12.8631888104552]"
226U,"Kanminike,KANIMINIKE,IN FRONT OF GOVERNMENT PRIMARY SCHOOL",12.8631888105,77.4336216622,"[77.43666,12.86666]"
226U,Swaminarayana Gurukul,12.86666,77.43666,"[77.4395273253,12.8725439217]"
226U,"Pepsi Gate,KUMBALAGUDU,OPPOSITE OF PEPSI SOFT DRINKS FACTORY",12.8725439217,77.4395273253,"[77.4459705229486,12.8794301344213]"
226U,"Kumbalagodu,KUMBALAGUDU,IN FRONT OF GOVERNMENT SCHOOL",12.8794301344,77.4459705229,"[77.4511358198002,12.8871709774822]"
226U,"Ramohalli Cross,KUMBALAGUDU,IN FRONT OF RAJARAJESHWARI DENTAL COLLEGE & HOSPITAL",12.8871709775,77.4511358198,"[77.4574461787095,12.8924006799118]"
226U,"Anche Palya,ANCHEPALYA,Mysore Road",12.8924006799,77.4574461787,"[77.4607825146586,12.8964744549296]"
226U,"Rajarajeshwari Medical College,ANCHEPALYA MYSORE ROAD,IN FRONT OF RAJA RAJESWARI MEDICAL COLLEGE AND HOSPITAL",12.8964744549,77.4607825147,"[77.4670353515527,12.9009661616707]"
226U,"Basavanagara,MYSORE ROAD CHECK POST(BASAVESHWARA NAGARA),OPPOSITE OF VISHWA VOKKALIGARA MAHA SAMSTHANA MUTT",12.9009661617,77.4670353516,"[77.4742181265853,12.9071372548267]"
226U,"BMTC Depot-12 Gate Kengeri,KENGERI,OPPOSITE OF IMAC INDIA BODY BUILD LTD",12.9071372548,77.4742181266,"[77.48319013,12.91048265]"
226U,Kengeri Police Station,12.91048265,77.48319013,"[77.48630136,12.91390887]"
226U,Kengeri TTMC,12.91390887,77.48630136,"[77.49101582,12.91856635]"
226U,Mylasandra Gate,12.91856635,77.49101582,"[77.49936587,12.92549401]"
226U,RV College,12.92549401,77.49936587,"[77.50609263,12.93094676]"
226U,Jayaram Das Factory,12.93094676,77.50609263,"[77.51334378,12.93579871]"
226U,Bangalore University Gate Mysore Road,12.93579871,77.51334378,"[77.51639508,12.9361908]"
226U,Rajarajeshwarinagara Gate,12.9361908,77.51639508,"[77.54215453,12.95357632]"
226U,Bapuji Nagara,12.95357632,77.54215453,"[77.54564716,12.95576633]"
226U,New Guddadahalli,12.95576633,77.54564716,"[77.55133839,12.95724423]"
226U,Azad Nagar,12.95724423,77.55133839,"[77.55693463,12.9604612]"
226U,"Sirsi Circle,SIRSI CIRCLE",12.9604612,77.55693463,"[77.5688594207,12.9611695558]"
226U,"Royan Circle,CHAMARAJA PETE,CHURCH OPEN SPACE, OPPOSITE BHARATH PETROL BUNK",12.9611695558,77.5688594207,"[77.57527904,12.96161187]"
226U,Krishnarajendra Market,12.96161187,77.57527904,"[77.3974629119,12.7574205771]"
226V,"Thoredoddi,THORE DODDI,IN FRONT OF GOVT. HOSPITAL",12.7574205771,77.3974629119,"[77.4046866949493,12.7566504538385]"
226V,"Ittamadu,ITTAMADU,OPPOSITE OF MILK DAIRY",12.7566504538,77.4046866949,"[77.3978851627973,12.7768435946717]"
226V,"Bananduru,BANANDURU,IN FRONT OF HUCHAMMA TEMPLE",12.7768435947,77.3978851628,"[77.385581,12.796705]"
226V,Bidadi,12.796705,77.385581,"[77.3908267311295,12.7997756334647]"
226V,"Railway Station Bidadi,BIDADI,IN FRONT OF RAILWAY STATION",12.7997756335,77.3908267311,"[77.4073496392469,12.8156213764586]"
226V,"Kadumane Hotel,KADUMANE,OPPOSITE OF SAROVARA BAR & RESTAURANT",12.8156213765,77.4073496392,"[77.4106817857518,12.8228534688536]"
226V,"Lakshmisagar Gate,LAKSHMISAGARA,BEHIND BIG COMPOUND",12.8228534689,77.4106817858,"[77.4122009799,12.829629248]"
226V,"Veeranjaneya Temple,HANUMANTHA NAGARA,NEAR KOTHI ANJANEYA TEMPLE",12.829629248,77.4122009799,"[77.414444485034,12.8345341213396]"
226V,"Manchanayakanahalli,MANCHANAYAKANAHALLI,IN FRONT OF ANANYA LUNCH HOME",12.8345341213,77.414444485,"[77.4212977756,12.8437961731]"
226V,"Sheshagiri Halli Mysore Road,SHESHAGIRIHALLI,IN FRONT OF MUTHURAYA SWAMY TEMPLE",12.8437961731,77.4212977756,"[77.4268159746134,12.8554914622692]"
226V,"Hejjala Cross,HEJJALA,OPPOSITE OF SONA VALLIAPPA PUBLIC SCHOOL",12.8554914623,77.4268159746,"[77.4290056389966,12.858213385438]"
226V,"Kanaminaki Colony,KANIMINIKE,IN FRONT OF MANOJ PROVISION STORE",12.8582133854,77.429005639,"[77.4336216621738,12.8631888104552]"
226V,"Kanminike,KANIMINIKE,IN FRONT OF GOVERNMENT PRIMARY SCHOOL",12.8631888105,77.4336216622,"[77.43666,12.86666]"
226V,Swaminarayana Gurukul,12.86666,77.43666,"[77.4395273253,12.8725439217]"
226V,"Pepsi Gate,KUMBALAGUDU,OPPOSITE OF PEPSI SOFT DRINKS FACTORY",12.8725439217,77.4395273253,"[77.4459705229486,12.8794301344213]"
226V,"Kumbalagodu,KUMBALAGUDU,IN FRONT OF GOVERNMENT SCHOOL",12.8794301344,77.4459705229,"[77.4503824798299,12.8862136215783]"
226V,"Ramohalli Cross,KUMBALAGUDU,IN FRONT OF RAJARAJESHWARI COLLEGE OF ENGINEERING",12.8862136216,77.4503824798,"[77.4574461787095,12.8924006799118]"
226V,"Anche Palya,ANCHEPALYA,Mysore Road",12.8924006799,77.4574461787,"[77.4607825146586,12.8964744549296]"
226V,"Rajarajeshwari Medical College,ANCHEPALYA MYSORE ROAD,IN FRONT OF RAJA RAJESWARI MEDICAL COLLEGE AND HOSPITAL",12.8964744549,77.4607825147,"[77.4670353515527,12.9009661616707]"
226V,"Basavanagara,MYSORE ROAD CHECK POST(BASAVESHWARA NAGARA),OPPOSITE OF VISHWA VOKKALIGARA MAHA SAMSTHANA MUTT",12.9009661617,77.4670353516,"[77.4742181265853,12.9071372548267]"
226V,"BMTC Depot-12 Gate Kengeri,KENGERI,OPPOSITE OF IMAC INDIA BODY BUILD LTD",12.9071372548,77.4742181266,"[77.48319013,12.91048265]"
226V,Kengeri Police Station,12.91048265,77.48319013,"[77.48630136,12.91390887]"
226V,Kengeri TTMC,12.91390887,77.48630136,"[77.49101582,12.91856635]"
226V,Mylasandra Gate,12.91856635,77.49101582,"[77.49936587,12.92549401]"
226V,RV College,12.92549401,77.49936587,"[77.50609263,12.93094676]"
226V,Jayaram Das Factory,12.93094676,77.50609263,"[77.51334378,12.93579871]"
226V,Bangalore University Gate Mysore Road,12.93579871,77.51334378,"[77.51639508,12.9361908]"
226V,Rajarajeshwarinagara Gate,12.9361908,77.51639508,"[77.54215453,12.95357632]"
226V,Bapuji Nagara,12.95357632,77.54215453,"[77.54564716,12.95576633]"
226V,New Guddadahalli,12.95576633,77.54564716,"[77.55133839,12.95724423]"
226V,Azad Nagar,12.95724423,77.55133839,"[77.55693463,12.9604612]"
226V,"Sirsi Circle,SIRSI CIRCLE",12.9604612,77.55693463,"[77.5688594207,12.9611695558]"
226V,"Royan Circle,CHAMARAJA PETE,CHURCH OPEN SPACE, OPPOSITE BHARATH PETROL BUNK",12.9611695558,77.5688594207,"[77.57527904,12.96161187]"
226V,Krishnarajendra Market,12.96161187,77.57527904,"[77.4026537407,12.7285351139]"
226VA,"M Gopahalli,M.GOPALHALLI,IN FRONT OF MILK DAIRY",12.7285351139,77.4026537407,"[77.4015976109354,12.7412429694659]"
226VA,"Ramanahalli,RAMANAHALLI,OPPOSITE OF RESIDENTIAL AREA",12.7412429695,77.4015976109,"[77.4046866949493,12.7566504538385]"
226VA,"Ittamadu,ITTAMADU,OPPOSITE OF MILK DAIRY",12.7566504538,77.4046866949,"[77.3978851627973,12.7768435946717]"
226VA,"Bananduru,BANANDURU,IN FRONT OF HUCHAMMA TEMPLE",12.7768435947,77.3978851628,"[77.385581,12.796705]"
226VA,Bidadi,12.796705,77.385581,"[77.3908267311295,12.7997756334647]"
226VA,"Railway Station Bidadi,BIDADI,IN FRONT OF RAILWAY STATION",12.7997756335,77.3908267311,"[77.4073496392469,12.8156213764586]"
226VA,"Kadumane Hotel,KADUMANE,OPPOSITE OF SAROVARA BAR & RESTAURANT",12.8156213765,77.4073496392,"[77.4106817857518,12.8228534688536]"
226VA,"Lakshmisagar Gate,LAKSHMISAGARA,BEHIND BIG COMPOUND",12.8228534689,77.4106817858,"[77.4122009799,12.829629248]"
226VA,"Veeranjaneya Temple,HANUMANTHA NAGARA,NEAR KOTHI ANJANEYA TEMPLE",12.829629248,77.4122009799,"[77.414444485034,12.8345341213396]"
226VA,"Manchanayakanahalli,MANCHANAYAKANAHALLI,IN FRONT OF ANANYA LUNCH HOME",12.8345341213,77.414444485,"[77.4212977756,12.8437961731]"
226VA,"Sheshagiri Halli Mysore Road,SHESHAGIRIHALLI,IN FRONT OF MUTHURAYA SWAMY TEMPLE",12.8437961731,77.4212977756,"[77.4268159746134,12.8554914622692]"
226VA,"Hejjala Cross,HEJJALA,OPPOSITE OF SONA VALLIAPPA PUBLIC SCHOOL",12.8554914623,77.4268159746,"[77.4290056389966,12.858213385438]"
226VA,"Kanaminaki Colony,KANIMINIKE,IN FRONT OF MANOJ PROVISION STORE",12.8582133854,77.429005639,"[77.4336216621738,12.8631888104552]"
226VA,"Kanminike,KANIMINIKE,IN FRONT OF GOVERNMENT PRIMARY SCHOOL",12.8631888105,77.4336216622,"[77.43666,12.86666]"
226VA,Swaminarayana Gurukul,12.86666,77.43666,"[77.4395273253,12.8725439217]"
226VA,"Pepsi Gate,KUMBALAGUDU,OPPOSITE OF PEPSI SOFT DRINKS FACTORY",12.8725439217,77.4395273253,"[77.4459705229486,12.8794301344213]"
226VA,"Kumbalagodu,KUMBALAGUDU,IN FRONT OF GOVERNMENT SCHOOL",12.8794301344,77.4459705229,"[77.4503824798299,12.8862136215783]"
226VA,"Ramohalli Cross,KUMBALAGUDU,IN FRONT OF RAJARAJESHWARI COLLEGE OF ENGINEERING",12.8862136216,77.4503824798,"[77.4574461787095,12.8924006799118]"
226VA,"Anche Palya,ANCHEPALYA,Mysore Road",12.8924006799,77.4574461787,"[77.4607825146586,12.8964744549296]"
226VA,"Rajarajeshwari Medical College,ANCHEPALYA MYSORE ROAD,IN FRONT OF RAJA RAJESWARI MEDICAL COLLEGE AND HOSPITAL",12.8964744549,77.4607825147,"[77.4670353515527,12.9009661616707]"
226VA,"Basavanagara,MYSORE ROAD CHECK POST(BASAVESHWARA NAGARA),OPPOSITE OF VISHWA VOKKALIGARA MAHA SAMSTHANA MUTT",12.9009661617,77.4670353516,"[77.4706548703156,12.90477465171]"
226VA,"Nice Road Junction Kengeri,KENGERI,OPPOSITE OF BMTC DEPOT NO 12",12.9047746517,77.4706548703,"[77.4742181265853,12.9071372548267]"
226VA,"BMTC Depot-12 Gate Kengeri,KENGERI,OPPOSITE OF IMAC INDIA BODY BUILD LTD",12.9071372548,77.4742181266,"[77.48319013,12.91048265]"
226VA,Kengeri Police Station,12.91048265,77.48319013,"[77.48630136,12.91390887]"
226VA,Kengeri TTMC,12.91390887,77.48630136,"[77.49101582,12.91856635]"
226VA,Mylasandra Gate,12.91856635,77.49101582,"[77.49936587,12.92549401]"
226VA,RV College,12.92549401,77.49936587,"[77.50609263,12.93094676]"
226VA,Jayaram Das Factory,12.93094676,77.50609263,"[77.51334378,12.93579871]"
226VA,Bangalore University Gate Mysore Road,12.93579871,77.51334378,"[77.51639508,12.9361908]"
226VA,Rajarajeshwarinagara Gate,12.9361908,77.51639508,"[77.54215453,12.95357632]"
226VA,Bapuji Nagara,12.95357632,77.54215453,"[77.54564716,12.95576633]"
226VA,New Guddadahalli,12.95576633,77.54564716,"[77.55133839,12.95724423]"
226VA,Azad Nagar,12.95724423,77.55133839,"[77.55693463,12.9604612]"
226VA,"Sirsi Circle,SIRSI CIRCLE",12.9604612,77.55693463,"[77.5688594207,12.9611695558]"
226VA,"Royan Circle,CHAMARAJA PETE,CHURCH OPEN SPACE, OPPOSITE BHARATH PETROL BUNK",12.9611695558,77.5688594207,"[77.57527904,12.96161187]"
226VA,Krishnarajendra Market,12.96161187,77.57527904,"[77.38446462414,12.6995752161024]"
226VB,"Annahalli,ANNAHALLI,IN FRONT OF GOVT. HIGH SCHOOL & COLLEGE",12.6995752161,77.3844646241,"[77.3931674231345,12.7019095419709]"
226VB,"Dombaradoddi,DOMBARA DODDI,OPPOSITE OF PREM MEDICALS",12.701909542,77.3931674231,"[77.4065945763,12.6930730417]"
226VB,"Kadasikoppa,KADASIKOPPA,IN FRONT OF ASHWATHA KATTE",12.6930730417,77.4065945763,"[77.4069009349,12.7118600719]"
226VB,"Kolliganahalli,KOLIGANAHALLI,IN FRONT OF ANJANEYA SWAMY TEMPLE",12.7118600719,77.4069009349,"[77.4015976109354,12.7412429694659]"
226VB,"Ramanahalli,RAMANAHALLI,OPPOSITE OF RESIDENTIAL AREA",12.7412429695,77.4015976109,"[77.4046866949493,12.7566504538385]"
